Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
31.1.2025 11.31.58,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.58,System.Runtime,Gen 1 Size (B),Metric,89616
31.1.2025 11.31.58,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.31.58,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.31.58,System.Runtime,Number of Assemblies Loaded,Metric,1029
31.1.2025 11.31.58,System.Runtime,IL Bytes Jitted (B),Metric,519537
31.1.2025 11.31.58,System.Runtime,Number of Methods Jitted,Metric,7269
31.1.2025 11.31.59,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.31.59,System.Runtime,Working Set (MB),Metric,92
31.1.2025 11.31.59,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.31.59,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.59,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.59,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.31.59,System.Runtime,ThreadPool Thread Count,Metric,1
31.1.2025 11.31.59,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.31.59,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.31.59,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.31.59,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347712
31.1.2025 11.31.59,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.31.59,System.Runtime,GC Fragmentation (%),Metric,0.005457969089701722
31.1.2025 11.31.59,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.31.59,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.31.59,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.31.59,System.Runtime,Gen 1 Size (B),Metric,89616
31.1.2025 11.31.59,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.31.59,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.31.59,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.31.59,System.Runtime,Number of Assemblies Loaded,Metric,1038
31.1.2025 11.31.59,System.Runtime,IL Bytes Jitted (B),Metric,523983
31.1.2025 11.31.59,System.Runtime,Number of Methods Jitted,Metric,7332
31.1.2025 11.32.00,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.00,System.Runtime,Working Set (MB),Metric,93
31.1.2025 11.32.00,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.32.00,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.00,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.00,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.00,System.Runtime,ThreadPool Thread Count,Metric,1
31.1.2025 11.32.00,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.00,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.00,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.00,System.Runtime,Allocation Rate (B / 1 sec),Rate,1421512
31.1.2025 11.32.00,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.00,System.Runtime,GC Fragmentation (%),Metric,0.005457969089701722
31.1.2025 11.32.00,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.00,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.00,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.00,System.Runtime,Gen 1 Size (B),Metric,89616
31.1.2025 11.32.00,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.00,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.00,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.00,System.Runtime,Number of Assemblies Loaded,Metric,1047
31.1.2025 11.32.00,System.Runtime,IL Bytes Jitted (B),Metric,528429
31.1.2025 11.32.00,System.Runtime,Number of Methods Jitted,Metric,7395
31.1.2025 11.32.01,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.01,System.Runtime,Working Set (MB),Metric,93
31.1.2025 11.32.01,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.32.01,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.01,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.01,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.01,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.01,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.01,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.01,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.01,System.Runtime,Allocation Rate (B / 1 sec),Rate,1281936
31.1.2025 11.32.01,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.01,System.Runtime,GC Fragmentation (%),Metric,0.004757449372809591
31.1.2025 11.32.01,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.01,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.01,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.01,System.Runtime,Gen 1 Size (B),Metric,219112
31.1.2025 11.32.01,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.01,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.01,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.01,System.Runtime,Number of Assemblies Loaded,Metric,1056
31.1.2025 11.32.01,System.Runtime,IL Bytes Jitted (B),Metric,533025
31.1.2025 11.32.01,System.Runtime,Number of Methods Jitted,Metric,7455
31.1.2025 11.32.02,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.02,System.Runtime,Working Set (MB),Metric,94
31.1.2025 11.32.02,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.32.02,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.02,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.02,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.02,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.02,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.02,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.02,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.02,System.Runtime,Allocation Rate (B / 1 sec),Rate,1486576
31.1.2025 11.32.02,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.02,System.Runtime,GC Fragmentation (%),Metric,0.004757449372809591
31.1.2025 11.32.02,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.02,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.02,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.02,System.Runtime,Gen 1 Size (B),Metric,219112
31.1.2025 11.32.02,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.02,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.02,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.02,System.Runtime,Number of Assemblies Loaded,Metric,1065
31.1.2025 11.32.02,System.Runtime,IL Bytes Jitted (B),Metric,537965
31.1.2025 11.32.02,System.Runtime,Number of Methods Jitted,Metric,7525
31.1.2025 11.32.03,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.03,System.Runtime,Working Set (MB),Metric,95
31.1.2025 11.32.03,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.32.03,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.03,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.03,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.03,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.03,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.03,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.03,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.03,System.Runtime,Allocation Rate (B / 1 sec),Rate,1355720
31.1.2025 11.32.03,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.03,System.Runtime,GC Fragmentation (%),Metric,0.004757449372809591
31.1.2025 11.32.03,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.03,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.03,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.03,System.Runtime,Gen 1 Size (B),Metric,219112
31.1.2025 11.32.03,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.03,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.03,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.03,System.Runtime,Number of Assemblies Loaded,Metric,1074
31.1.2025 11.32.03,System.Runtime,IL Bytes Jitted (B),Metric,542411
31.1.2025 11.32.03,System.Runtime,Number of Methods Jitted,Metric,7588
31.1.2025 11.32.04,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.04,System.Runtime,Working Set (MB),Metric,95
31.1.2025 11.32.04,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.32.04,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.04,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.04,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.04,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.04,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.04,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.04,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.04,System.Runtime,Allocation Rate (B / 1 sec),Rate,1283208
31.1.2025 11.32.04,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.04,System.Runtime,GC Fragmentation (%),Metric,0.004438263751220523
31.1.2025 11.32.04,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.04,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.04,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.04,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.04,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.04,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.04,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.04,System.Runtime,Number of Assemblies Loaded,Metric,1083
31.1.2025 11.32.04,System.Runtime,IL Bytes Jitted (B),Metric,546363
31.1.2025 11.32.04,System.Runtime,Number of Methods Jitted,Metric,7644
31.1.2025 11.32.05,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.05,System.Runtime,Working Set (MB),Metric,95
31.1.2025 11.32.05,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.32.05,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.05,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.05,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.05,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.05,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.05,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.05,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.05,System.Runtime,Allocation Rate (B / 1 sec),Rate,1380392
31.1.2025 11.32.05,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.05,System.Runtime,GC Fragmentation (%),Metric,0.004438263751220523
31.1.2025 11.32.05,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.05,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.05,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.05,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.05,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.05,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.05,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.05,System.Runtime,Number of Assemblies Loaded,Metric,1092
31.1.2025 11.32.05,System.Runtime,IL Bytes Jitted (B),Metric,550809
31.1.2025 11.32.05,System.Runtime,Number of Methods Jitted,Metric,7707
31.1.2025 11.32.06,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.06,System.Runtime,Working Set (MB),Metric,96
31.1.2025 11.32.06,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.32.06,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.06,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.06,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.06,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.06,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.06,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.06,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.06,System.Runtime,Allocation Rate (B / 1 sec),Rate,1315008
31.1.2025 11.32.06,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.06,System.Runtime,GC Fragmentation (%),Metric,0.004438263751220523
31.1.2025 11.32.06,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.06,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.06,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.06,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.06,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.06,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.06,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.06,System.Runtime,Number of Assemblies Loaded,Metric,1101
31.1.2025 11.32.06,System.Runtime,IL Bytes Jitted (B),Metric,555255
31.1.2025 11.32.06,System.Runtime,Number of Methods Jitted,Metric,7770
31.1.2025 11.32.07,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.07,System.Runtime,Working Set (MB),Metric,96
31.1.2025 11.32.07,System.Runtime,GC Heap Size (MB),Metric,2
31.1.2025 11.32.07,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.07,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.07,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.07,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.07,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.07,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.07,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.07,System.Runtime,Allocation Rate (B / 1 sec),Rate,1412872
31.1.2025 11.32.07,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.07,System.Runtime,GC Fragmentation (%),Metric,0.0043186905730182605
31.1.2025 11.32.07,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.07,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.07,System.Runtime,Gen 0 Size (B),Metric,29968
31.1.2025 11.32.07,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.07,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.07,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.07,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.07,System.Runtime,Number of Assemblies Loaded,Metric,1110
31.1.2025 11.32.07,System.Runtime,IL Bytes Jitted (B),Metric,559701
31.1.2025 11.32.07,System.Runtime,Number of Methods Jitted,Metric,7833
31.1.2025 11.32.08,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.08,System.Runtime,Working Set (MB),Metric,97
31.1.2025 11.32.08,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.32.08,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.08,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.08,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.08,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.08,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.08,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.08,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.08,System.Runtime,Allocation Rate (B / 1 sec),Rate,1347720
31.1.2025 11.32.08,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.08,System.Runtime,GC Fragmentation (%),Metric,0.0043186905730182605
31.1.2025 11.32.08,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.08,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.08,System.Runtime,Gen 0 Size (B),Metric,29968
31.1.2025 11.32.08,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.08,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.08,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.08,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.08,System.Runtime,Number of Assemblies Loaded,Metric,1119
31.1.2025 11.32.08,System.Runtime,IL Bytes Jitted (B),Metric,564147
31.1.2025 11.32.08,System.Runtime,Number of Methods Jitted,Metric,7896
31.1.2025 11.32.09,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.09,System.Runtime,Working Set (MB),Metric,97
31.1.2025 11.32.09,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.32.09,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.09,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.09,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.09,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.09,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.09,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.09,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.09,System.Runtime,Allocation Rate (B / 1 sec),Rate,1364008
31.1.2025 11.32.09,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.09,System.Runtime,GC Fragmentation (%),Metric,0.0043186905730182605
31.1.2025 11.32.09,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.09,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.09,System.Runtime,Gen 0 Size (B),Metric,29968
31.1.2025 11.32.09,System.Runtime,Gen 1 Size (B),Metric,291672
31.1.2025 11.32.09,System.Runtime,Gen 2 Size (B),Metric,635496
31.1.2025 11.32.09,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.09,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.09,System.Runtime,Number of Assemblies Loaded,Metric,1128
31.1.2025 11.32.09,System.Runtime,IL Bytes Jitted (B),Metric,568593
31.1.2025 11.32.09,System.Runtime,Number of Methods Jitted,Metric,7959
31.1.2025 11.32.10,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.10,System.Runtime,Working Set (MB),Metric,98
31.1.2025 11.32.10,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.32.10,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.10,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.10,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.10,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.10,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.10,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.10,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.10,System.Runtime,Allocation Rate (B / 1 sec),Rate,1437448
31.1.2025 11.32.10,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.10,System.Runtime,GC Fragmentation (%),Metric,0.005067310778170025
31.1.2025 11.32.10,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.10,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.10,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.10,System.Runtime,Gen 1 Size (B),Metric,54184
31.1.2025 11.32.10,System.Runtime,Gen 2 Size (B),Metric,738728
31.1.2025 11.32.10,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.10,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.10,System.Runtime,Number of Assemblies Loaded,Metric,1137
31.1.2025 11.32.10,System.Runtime,IL Bytes Jitted (B),Metric,573039
31.1.2025 11.32.10,System.Runtime,Number of Methods Jitted,Metric,8022
31.1.2025 11.32.11,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.11,System.Runtime,Working Set (MB),Metric,98
31.1.2025 11.32.11,System.Runtime,GC Heap Size (MB),Metric,3
31.1.2025 11.32.11,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.11,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.11,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.11,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.11,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.11,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.11,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.11,System.Runtime,Allocation Rate (B / 1 sec),Rate,1339472
31.1.2025 11.32.11,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.11,System.Runtime,GC Fragmentation (%),Metric,0.005067310778170025
31.1.2025 11.32.11,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.11,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.11,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.11,System.Runtime,Gen 1 Size (B),Metric,54184
31.1.2025 11.32.11,System.Runtime,Gen 2 Size (B),Metric,738728
31.1.2025 11.32.11,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.11,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.11,System.Runtime,Number of Assemblies Loaded,Metric,1145
31.1.2025 11.32.11,System.Runtime,IL Bytes Jitted (B),Metric,578072
31.1.2025 11.32.11,System.Runtime,Number of Methods Jitted,Metric,8097
31.1.2025 11.32.12,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.12,System.Runtime,Working Set (MB),Metric,99
31.1.2025 11.32.12,System.Runtime,GC Heap Size (MB),Metric,4
31.1.2025 11.32.12,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.12,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.12,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.12,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.12,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.12,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.12,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.12,System.Runtime,Allocation Rate (B / 1 sec),Rate,1355848
31.1.2025 11.32.12,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.12,System.Runtime,GC Fragmentation (%),Metric,0.005067310778170025
31.1.2025 11.32.12,System.Runtime,Exception Count (Count / 1 sec),Rate,0
31.1.2025 11.32.12,System.Runtime,% Time in GC since last GC (%),Metric,0
31.1.2025 11.32.12,System.Runtime,Gen 0 Size (B),Metric,24
31.1.2025 11.32.12,System.Runtime,Gen 1 Size (B),Metric,54184
31.1.2025 11.32.12,System.Runtime,Gen 2 Size (B),Metric,738728
31.1.2025 11.32.12,System.Runtime,LOH Size (B),Metric,24
31.1.2025 11.32.12,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,154288
31.1.2025 11.32.12,System.Runtime,Number of Assemblies Loaded,Metric,1154
31.1.2025 11.32.12,System.Runtime,IL Bytes Jitted (B),Metric,582518
31.1.2025 11.32.12,System.Runtime,Number of Methods Jitted,Metric,8160
31.1.2025 11.32.13,System.Runtime,CPU Usage (%),Metric,0
31.1.2025 11.32.13,System.Runtime,Working Set (MB),Metric,99
31.1.2025 11.32.13,System.Runtime,GC Heap Size (MB),Metric,1
31.1.2025 11.32.13,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
31.1.2025 11.32.13,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.13,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
31.1.2025 11.32.13,System.Runtime,ThreadPool Thread Count,Metric,2
31.1.2025 11.32.13,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
31.1.2025 11.32.13,System.Runtime,ThreadPool Queue Length,Metric,0
31.1.2025 11.32.13,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,9
31.1.2025 11.32.13,System.Runtime,Allocation Rate (B / 1 sec),Rate,1315904
31.1.2025 11.32.13,System.Runtime,Number of Active Timers,Metric,0
31.1.2025 11.32.13,System.Runtime,GC Fragmentation (%),Metric,0.004770992366412214
31.1.2025 11.32.13,System.Runtime,Exception Count (Count / 1 sec),Rate,0
